Ticker,Company,Sector,Industry,Country,Market Cap,ATR,Prev Close,Open,High,Low
TYHT,"Shineco, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,China,12.08M,0.3,3.74,,,
TYME,"Tyme Technologies, Inc.",Healthcare,Biotechnology,USA,238.68M,0.21,1.74,,,
TZOO,Travelzoo,Consumer Cyclical,Travel Services,USA,119.12M,0.47,10.26,,,
UAE,iShares MSCI UAE ETF,Financial,Exchange Traded Fund,USA,-,0.23,13.14,,,
UAL,"United Airlines Holdings, Inc.",Industrials,Airlines,USA,13.01B,1.71,42.14,,,
UBCP,"United Bancorp, Inc.",Financial,Banks - Regional,USA,83.72M,0.33,14.07,,,
UBFO,United Security Bancshares,Financial,Banks - Regional,USA,120.55M,0.36,7.62,,,
UBOH,"United Bancshares, Inc.",Financial,Banks - Regional,USA,80.61M,0.8,24.65,,,
UBSI,"United Bankshares, Inc.",Financial,Banks - Regional,USA,4.68B,1.06,35.68,,,
UBX,"Unity Biotechnology, Inc.",Healthcare,Biotechnology,USA,371.28M,0.44,6.81,,,
UCBI,"United Community Banks, Inc.",Financial,Banks - Regional,USA,2.79B,1.14,31.77,,,
UCL,uCloudlink Group Inc.,Communication Services,Telecom Services,Hong Kong,295.31M,0.58,10.38,,,
UCTT,"Ultra Clean Holdings, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.75B,1.88,43.36,,,
UEIC,Universal Electronics Inc.,Technology,Consumer Electronics,USA,833.82M,2,60.16,,,
UEPS,"Net 1 UEPS Technologies, Inc.",Technology,Software - Infrastructure,South Africa,285.07M,0.21,5.13,,,
UFCS,"United Fire Group, Inc.",Financial,Insurance - Property & Casualty,USA,781.74M,1.37,30.85,,,
UFO,Procure Space ETF,Financial,Exchange Traded Fund,USA,-,0.56,27.85,,,
UFPI,"UFP Industries, Inc.",Basic Materials,Lumber & Wood Production,USA,3.68B,2.07,60.26,,,
UFPT,"UFP Technologies, Inc.",Consumer Cyclical,Packaging & Containers,USA,342.64M,2.03,46.24,,,
UG,"United-Guardian, Inc.",Consumer Defensive,Household & Personal Products,USA,65.44M,0.38,14.23,,,
UHAL,AMERCO,Industrials,Rental & Leasing Services,USA,9.29B,10.77,474.62,,,
UIHC,United Insurance Holdings Corp.,Financial,Insurance - Property & Casualty,USA,246.85M,0.34,5.68,,,
UK,Ucommune International Ltd,Real Estate,Real Estate Services,China,410.82M,0.39,4.9,,,
ULBI,Ultralife Corporation,Industrials,Specialty Industrial Machinery,USA,110.43M,0.27,6.8,,,
ULH,"Universal Logistics Holdings, Inc.",Industrials,Trucking,USA,620.34M,0.79,23.26,,,
ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,USA,16.89B,8.65,299.92,,,
UMBF,UMB Financial Corporation,Financial,Banks - Regional,USA,3.68B,2.3,75.18,,,
UMPQ,Umpqua Holdings Corporation,Financial,Banks - Regional,USA,3.63B,0.49,16.04,,,
UNB,"Union Bankshares, Inc.",Financial,Banks - Regional,USA,116.91M,1.07,26.51,,,
UNIT,Uniti Group Inc.,Real Estate,REIT - Specialty,USA,2.95B,0.42,12.7,,,
UNTY,"Unity Bancorp, Inc.",Financial,Banks - Regional,USA,210.27M,1.06,19.38,,,
UONE,"Urban One, Inc.",Communication Services,Broadcasting,USA,26.25M,0.76,5.91,,,
UONEK,"Urban One, Inc.",Communication Services,Broadcasting,USA,111.28M,0.14,1.6,,,
UPLD,"Upland Software, Inc.",Technology,Software - Application,USA,1.49B,1.96,49.86,,,
UPST,"Upstart Holdings, Inc.",Financial,Credit Services,USA,5.06B,7.76,64.47,,,
UPWK,Upwork Inc.,Industrials,Staffing & Employment Services,USA,5.23B,2.6,41.35,,,
URBN,"Urban Outfitters, Inc.",Consumer Cyclical,Apparel Retail,USA,2.59B,1.32,26.76,,,
URGN,UroGen Pharma Ltd.,Healthcare,Biotechnology,USA,484.89M,1,21,,,
UROV,Urovant Sciences Ltd.,Healthcare,Biotechnology,United Kingdom,515.13M,0.06,16.24,,,
USAK,"USA Truck, Inc.",Industrials,Trucking,USA,96.02M,0.61,11.05,,,
USAP,"Universal Stainless & Alloy Products, Inc.",Basic Materials,Steel,USA,70.04M,0.51,7.87,,,
USAT,"USA Technologies, Inc.",Technology,Software - Infrastructure,USA,700.49M,0.51,10.54,,,
USAU,U.S. Gold Corp.,Basic Materials,Gold,USA,80.22M,1.03,13.13,,,
USCR,"U.S. Concrete, Inc.",Basic Materials,Building Materials,USA,819.77M,2.77,47.8,,,
USEG,U.S. Energy Corp.,Energy,Oil & Gas E&P,USA,13.51M,0.35,4.55,,,
USIG,iShares Broad USD Investment Grade Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,0.2,61.22,,,
USIO,"Usio, Inc.",Technology,Software - Infrastructure,USA,74.78M,0.23,3.02,,,
USLM,"United States Lime & Minerals, Inc.",Basic Materials,Building Materials,USA,712.40M,3.24,128.36,,,
USMC,Principal U.S. Mega-Cap ETF,Financial,Exchange Traded Fund,USA,-,0.29,36.11,,,
USOI,Credit Suisse X-Links Crude Oil Shares Covered Call ETNs,Financial,Exchange Traded Fund,USA,-,0.07,4.82,,,
USWS,"U.S. Well Services, Inc.",Energy,Oil & Gas Midstream,USA,59.27M,0.09,0.85,,,
USXF,iShares ESG Advanced MSCI USA ETF,Financial,Exchange Traded Fund,USA,-,0.33,32.22,,,
UTHR,United Therapeutics Corporation,Healthcare,Biotechnology,USA,7.21B,5.23,167.71,,,
UTMD,"Utah Medical Products, Inc.",Healthcare,Medical Instruments & Supplies,USA,319.26M,2.41,87.23,,,
UTSI,UTStarcom Holdings Corp.,Technology,Communication Equipment,China,67.18M,0.14,1.86,,,
UVSP,Univest Financial Corporation,Financial,Banks - Regional,USA,698.43M,0.72,23.39,,,
UXIN,Uxin Limited,Communication Services,Internet Content & Information,China,390.55M,0.1,1.27,,,
VACQU,Vector Acquisition Corporation,Financial,Shell Companies,USA,-,0.19,11,,,
VALU,"Value Line, Inc.",Financial,Financial Data & Stock Exchanges,USA,305.89M,1.69,30.65,,,
VBFC,Village Bank and Trust Financial Corp.,Financial,Banks - Regional,USA,48.74M,0.86,33.85,,,
VBIV,VBI Vaccines Inc.,Healthcare,Biotechnology,USA,744.34M,0.26,3.08,,,
VBLT,Vascular Biogenics Ltd.,Healthcare,Biotechnology,Israel,124.17M,0.19,2.69,,,
VBTX,"Veritex Holdings, Inc.",Financial,Banks - Regional,USA,1.43B,0.96,28.38,,,
VC,Visteon Corporation,Consumer Cyclical,Auto Parts,USA,3.96B,4.94,140.07,,,
VCEL,Vericel Corporation,Healthcare,Biotechnology,USA,1.85B,1.92,41.23,,,
VCIT,Vanguard Intermediate-Term Corporate Bond Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,0.28,96.32,,,
VCKAU,Vickers Vantage Corp. I,Financial,Shell Companies,Singapore,-,0.1,10.34,,,
VCLT,Vanguard Long-Term Corporate Bond Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,0.8,108.01,,,
VCNX,"Vaccinex, Inc.",Healthcare,Biotechnology,USA,60.89M,0.18,2.55,,,
VCSH,Vanguard Short-Term Corporate Bond Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,0.1,83.13,,,
VCTR,"Victory Capital Holdings, Inc.",Financial,Asset Management,USA,1.58B,0.93,23.39,,,
VCVC,10X Capital Venture Acquisition Corp,Financial,Shell Companies,USA,214.94M,0.31,10.68,,,
VCVCU,10X Capital Venture Acquisition Corp,Financial,Shell Companies,USA,-,0.24,11.65,,,
VCYT,"Veracyte, Inc.",Healthcare,Biotechnology,USA,3.31B,3.88,55.24,,,
VECO,Veeco Instruments Inc.,Technology,Semiconductor Equipment & Materials,USA,1.07B,0.77,20.68,,,
VEON,VEON Ltd.,Communication Services,Telecom Services,Netherlands,3.05B,0.07,1.8,,,
VERB,"Verb Technology Company, Inc.",Technology,Software - Application,USA,87.80M,0.18,1.79,,,
VERI,"Veritone, Inc.",Technology,Software - Infrastructure,USA,1.37B,3.37,41.65,,,
VERO,Venus Concept Inc.,Healthcare,Medical Devices,Canada,121.32M,0.19,2.37,,,
VERU,Veru Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,USA,686.42M,0.89,9.02,,,
VERX,"Vertex, Inc.",Technology,Software - Application,USA,4.58B,2.37,33.32,,,
VERY,"Vericity, Inc.",Financial,Insurance - Life,USA,138.26M,0.44,9.15,,,
VFF,"Village Farms International, Inc.",Consumer Defensive,Farm Products,Canada,827.07M,1.1,12.52,,,
VG,Vonage Holdings Corp.,Communication Services,Telecom Services,USA,3.49B,0.46,13.47,,,
VGIT,Vanguard Intermediate-Term Treasury Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,0.11,69.08,,,
VGLT,Vanguard Long-Term Treasury Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,0.78,92.39,,,
VGSH,Vanguard Short-Term Treasury Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,0.02,61.62,,,
VIAC,ViacomCBS Inc.,Communication Services,Entertainment,USA,28.58B,1.62,45.58,,,
VIAV,Viavi Solutions Inc.,Technology,Communication Equipment,USA,3.68B,0.34,16.06,,,
VICR,Vicor Corporation,Technology,Electronic Components,USA,4.44B,3.49,98.57,,,
VIE,"Viela Bio, Inc.",Healthcare,Biotechnology,USA,1.94B,2,34.87,,,
VIGI,Vanguard International Dividend Appreciation Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,0.79,83.95,,,
VINC,"Vincerx, Inc.",Healthcare,Biotechnology,USA,164.19M,1.76,20.81,,,
VIOT,"Viomi Technology Co., Ltd",Technology,Consumer Electronics,China,457.02M,0.33,7.4,,,
VIR,"Vir Biotechnology, Inc.",Healthcare,Biotechnology,USA,4.79B,2.86,40.53,,,
VIRC,Virco Mfg. Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,44.12M,0.18,2.74,,,
VIRI,"Virios Therapeutics, LLC",Healthcare,Biotechnology,USA,62.40M,1.14,7.8,,,
VIRT,"Virtu Financial, Inc.",Financial,Capital Markets,USA,4.85B,0.61,24.84,,,
VISL,"Vislink Technologies, Inc.",Technology,Communication Equipment,USA,50.93M,0.28,2.54,,,
VITL,"Vital Farms, Inc.",Consumer Defensive,Farm Products,USA,1.03B,1.45,26.34,,,
VIVE,"Viveve Medical, Inc.",Healthcare,Medical Devices,USA,7.48M,0.31,3.43,,,
VIVO,"Meridian Bioscience, Inc.",Healthcare,Diagnostics & Research,USA,1.02B,1.16,22.97,,,
VJET,voxeljet AG,Technology,Computer Hardware,Germany,98.49M,1.57,17.94,,,
VKTX,"Viking Therapeutics, Inc.",Healthcare,Biotechnology,USA,511.36M,0.31,6.82,,,
VLDR,"Velodyne Lidar, Inc.",Technology,Scientific & Technical Instruments,USA,4.10B,2.06,23.15,,,
VLGEA,"Village Super Market, Inc.",Consumer Defensive,Grocery Stores,USA,312.24M,0.44,21.82,,,
VLY,Valley National Bancorp,Financial,Banks - Regional,USA,4.56B,0.35,10.99,,,
VMACU,Vistas Media Acquisition Company Inc.,Financial,Shell Companies,USA,-,0.14,10.91,,,
VMAR,Vision Marine Technologies Inc.,Consumer Cyclical,Leisure,Canada,125.28M,1.44,15.64,,,
VMBS,Vanguard Mortgage-Backed Securities Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,0.07,54.05,,,
VMD,"Viemed Healthcare, Inc.",Healthcare,Medical Devices,USA,337.43M,0.3,8.62,,,
VNDA,Vanda Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,790.80M,0.51,14.2,,,
VNET,"21Vianet Group, Inc.",Technology,Information Technology Services,China,5.35B,2,41.17,,,
VNOM,Viper Energy Partners LP,Energy,Oil & Gas Midstream,USA,1.01B,0.7,14.6,,,
VNQI,Vanguard Global ex-U.S. Real Estate Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,0.59,53.91,,,
VOD,Vodafone Group Plc,Communication Services,Telecom Services,United Kingdom,47.78B,0.34,17.58,,,
VONE,Vanguard Russell 1000 Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,1.77,180,,,
VONG,Vanguard Russell 1000 Growth Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,3.08,254.5,,,
VONV,Vanguard Russell 1000 Value Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,1.34,123,,,
VOXX,VOXX International Corporation,Consumer Cyclical,Auto Parts,USA,527.28M,1.63,21.33,,,
VPN,Global X Data Center REITs & Digital Infrastructure ETF,Financial,Exchange Traded Fund,USA,-,0.27,16,,,
VRA,"Vera Bradley, Inc.",Consumer Cyclical,Footwear & Accessories,USA,290.78M,0.34,8.47,,,
VRAY,"ViewRay, Inc.",Healthcare,Medical Devices,USA,780.19M,0.55,4.48,,,
VRCA,Verrica Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,354.05M,0.99,12.64,,,
VREX,Varex Imaging Corporation,Healthcare,Medical Devices,USA,808.16M,0.84,20.27,,,
VRIG,Invesco Variable Rate Investment Grade ETF,Financial,Exchange Traded Fund,USA,-,0.03,25.07,,,
VRM,"Vroom, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,4.94B,1.84,36.55,,,
VRME,"VerifyMe, Inc.",Industrials,Security & Protection Services,USA,28.15M,0.41,4.87,,,
VRNA,Verona Pharma plc,Healthcare,Biotechnology,United Kingdom,404.18M,0.31,7.8,,,
VRNS,"Varonis Systems, Inc.",Technology,Software - Infrastructure,USA,5.85B,6.61,184.02,,,
VRNT,Verint Systems Inc.,Technology,Software - Infrastructure,USA,4.70B,2.08,72.18,,,
VRRM,Verra Mobility Corporation,Industrials,Security & Protection Services,USA,2.20B,0.53,13.51,,,
VRSK,"Verisk Analytics, Inc.",Industrials,Consulting Services,USA,31.98B,3.91,192.76,,,
VRSN,"VeriSign, Inc.",Technology,Software - Infrastructure,USA,22.27B,3.94,194.75,,,
VRTS,"Virtus Investment Partners, Inc.",Financial,Asset Management,USA,1.76B,7.64,223.03,,,
VRTU,Virtusa Corporation,Technology,Information Technology Services,USA,1.55B,0.24,51.16,,,
VRTX,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,USA,61.94B,6.17,237.59,,,
VSAT,"Viasat, Inc.",Technology,Communication Equipment,USA,2.71B,1.75,40.75,,,
VSDA,VictoryShares Dividend Accelerator ETF,Financial,Exchange Traded Fund,USA,-,0.38,39.42,,,
VSEC,VSE Corporation,Industrials,Aerospace & Defense,USA,470.60M,1.93,41.39,,,
VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,Financial,Exchange Traded Fund,USA,-,0.22,34.64,,,
VSPRU,Vesper Healthcare Acquisition Corp.,Financial,Shell Companies,USA,-,0.43,11.91,,,
VSTA,Vasta Platform Limited,Consumer Defensive,Education & Training Services,Brazil,1.09B,0.81,13.7,,,
VSTM,"Verastem, Inc.",Healthcare,Biotechnology,USA,368.96M,0.15,2.2,,,
VTAQU,Ventoux CCM Acquisition Corp.,Financial,Shell Companies,USA,181.88M,0.1,10.55,,,
VTC,Vanguard Total Corporate Bond ETF ETF Shares,Financial,Exchange Traded Fund,USA,-,0.33,92.86,,,
VTGN,"VistaGen Therapeutics, Inc.",Healthcare,Biotechnology,USA,294.11M,0.24,2.21,,,
VTHR,Vanguard Russell 3000 Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,1.74,179.65,,,
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund ETF,Financial,Exchange Traded Fund,USA,-,0.06,51.35,,,
VTIQU,VectoIQ Acquisition Corp. II,Financial,Shell Companies,USA,-,0.32,11.53,,,
VTNR,"Vertex Energy, Inc.",Energy,Oil & Gas Refining & Marketing,USA,57.83M,0.12,1.28,,,
VTRS,Viatris Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,USA,21.79B,0.58,17.43,,,
VTRU,Vitru Limited,Consumer Defensive,Education & Training Services,Brazil,352.20M,1.11,15.24,,,
VTSI,"VirTra, Inc.",Industrials,Aerospace & Defense,USA,31.63M,0.19,4.05,,,
VTVT,vTv Therapeutics Inc.,Healthcare,Biotechnology,USA,167.16M,0.22,2.2,,,
VTWG,Vanguard Russell 2000 Growth Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,4.38,230.1,,,
VTWO,Vanguard Russell 2000 Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,3.2,173.61,,,
VTWV,Vanguard Russell 2000 Value Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,2.46,125.91,,,
VUZI,Vuzix Corporation,Technology,Consumer Electronics,USA,557.52M,1.35,12.37,,,
VVOS,"Vivos Therapeutics, Inc.",Healthcare,Medical Devices,USA,129.38M,0.98,6.7,,,
VVPR,VivoPower International PLC,Technology,Solar,United Kingdom,265.39M,1.61,13.88,,,
VWOB,Vanguard Emerging Markets Government Bond Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,0.32,80.9,,,
VXRT,"Vaxart, Inc.",Healthcare,Biotechnology,USA,799.04M,0.5,7.14,,,
VXUS,Vanguard Total International Stock Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,0.69,62.8,,,
VYGR,"Voyager Therapeutics, Inc.",Healthcare,Biotechnology,USA,355.45M,0.5,9.04,,,
VYMI,Vanguard International High Dividend Yield Index Fund ETF Shares,Financial,Exchange Traded Fund,USA,-,0.72,63.7,,,
VYNE,VYNE Therapeutics Inc.,Healthcare,Biotechnology,USA,311.84M,0.09,1.88,,,
WABC,Westamerica Bancorporation,Financial,Banks - Regional,USA,1.66B,1.73,61.52,,,
WAFD,"Washington Federal, Inc.",Financial,Banks - Regional,USA,2.17B,0.82,28.57,,,
WAFU,Wah Fu Education Group Limited,Consumer Defensive,Education & Training Services,China,19.49M,0.45,4.64,,,
WASH,"Washington Trust Bancorp, Inc.",Financial,Banks - Regional,USA,821.51M,1.4,46.65,,,
WATT,Energous Corporation,Technology,Scientific & Technical Instruments,USA,158.92M,0.32,3.39,,,
WB,Weibo Corporation,Communication Services,Internet Content & Information,China,9.61B,1.73,42.96,,,
WBA,"Walgreens Boots Alliance, Inc.",Healthcare,Pharmaceutical Retailers,USA,41.33B,1.35,47.45,,,
WBND,Western Asset Total Return ETF,Financial,Exchange Traded Fund,USA,-,0.11,27.91,,,
WCLD,WisdomTree Cloud Computing Fund,Financial,Exchange Traded Fund,USA,-,1.25,56.15,,,
WDAY,"Workday, Inc.",Technology,Software - Application,USA,57.74B,7.57,235.53,,,
WDC,Western Digital Corporation,Technology,Computer Hardware,USA,15.17B,2.09,50.71,,,
WDFC,WD-40 Company,Basic Materials,Specialty Chemicals,USA,3.97B,10.05,288.93,,,
WEN,The Wendy's Company,Consumer Cyclical,Restaurants,USA,4.50B,0.53,20.85,,,
WERN,"Werner Enterprises, Inc.",Industrials,Trucking,USA,2.99B,0.93,42.96,,,
WETF,"WisdomTree Investments, Inc.",Financial,Asset Management,USA,844.69M,0.24,5.43,,,
WEYS,"Weyco Group, Inc.",Consumer Cyclical,Footwear & Accessories,USA,170.82M,0.76,16.98,,,
WHF,"WhiteHorse Finance, Inc.",Financial,Asset Management,USA,279.84M,0.3,13.62,,,
WHLM,"Wilhelmina International, Inc.",Industrials,Specialty Business Services,USA,23.88M,0.31,4.71,,,
WHLR,"Wheeler Real Estate Investment Trust, Inc.",Real Estate,REIT - Retail,USA,26.47M,0.12,2.78,,,
WIFI,"Boingo Wireless, Inc.",Communication Services,Telecom Services,USA,551.20M,0.56,12.2,,,
WILC,G. Willi-Food International Ltd.,Consumer Defensive,Food Distribution,Israel,274.96M,0.59,20.83,,,
WIMI,WiMi Hologram Cloud Inc.,Communication Services,Advertising Agencies,China,602.21M,0.64,8.57,,,
WINA,Winmark Corporation,Consumer Cyclical,Specialty Retail,USA,691.80M,4.69,183.99,,,
WING,Wingstop Inc.,Consumer Cyclical,Restaurants,USA,4.66B,4.87,155.44,,,
WINT,"Windtree Therapeutics, Inc.",Healthcare,Biotechnology,USA,96.78M,0.38,5.44,,,
WIRE,Encore Wire Corporation,Industrials,Electrical Equipment & Parts,USA,1.27B,1.63,60.11,,,
WISA,"Summit Wireless Technologies, Inc.",Technology,Semiconductors,USA,31.23M,0.37,3.59,,,
WISH,ContextLogic Inc.,Consumer Cyclical,Internet Retail,USA,16.46B,2.04,24.75,,,
WIX,Wix.com Ltd.,Technology,Software - Infrastructure,Israel,14.30B,10.13,249.49,,,
WKEY,WISeKey International Holding AG,Technology,Semiconductors,Switzerland,95.97M,0.71,6.68,,,
WKHS,Workhorse Group Inc.,Consumer Cyclical,Auto Manufacturers,USA,2.99B,1.73,23.51,,,
WLDN,"Willdan Group, Inc.",Industrials,Engineering & Construction,USA,606.84M,2.19,50.36,,,
WLFC,Willis Lease Finance Corporation,Industrials,Rental & Leasing Services,USA,163.79M,2.73,30.5,,,
WLTW,Willis Towers Watson Public Limited Company,Financial,Insurance Brokers,United Kingdom,26.47B,4.77,206.5,,,
WMG,Warner Music Group Corp.,Communication Services,Entertainment,USA,20.45B,1.66,38.74,,,
WNEB,"Western New England Bancorp, Inc.",Financial,Banks - Regional,USA,171.23M,0.25,6.66,,,
WNW,Wunong Net Technology Company Limited,Consumer Cyclical,Restaurants,China,-,11.69,22.1,,,
WOOD,iShares Global Timber & Forestry ETF,Financial,Exchange Traded Fund,USA,-,1.18,82.77,,,
WOOF,"Petco Health and Wellness Company, Inc.",Consumer Cyclical,Specialty Retail,USA,6.06B,2.55,26.07,,,
WORX,SCWorx Corp.,Healthcare,Health Information Services,USA,19.35M,0.16,1.88,,,
WPRT,Westport Fuel Systems Inc.,Consumer Cyclical,Auto Parts,Canada,1.12B,0.62,8.2,,,
WRAP,"Wrap Technologies, Inc.",Technology,Scientific & Technical Instruments,USA,206.50M,0.48,5.16,,,
WRLD,World Acceptance Corporation,Financial,Credit Services,USA,794.31M,9.17,112.19,,,
WSBC,"WesBanco, Inc.",Financial,Banks - Regional,USA,2.18B,0.99,31.65,,,
WSBF,"Waterstone Financial, Inc.",Financial,Banks - Regional,USA,491.19M,0.51,19.27,,,
WSC,WillScot Mobile Mini Holdings Corp.,Industrials,Rental & Leasing Services,USA,5.91B,0.79,25.53,,,
WSFS,WSFS Financial Corporation,Financial,Banks - Regional,USA,2.37B,1.23,46.54,,,
WSG,Wanda Sports Group Company Limited,Communication Services,Entertainment,China,346.70M,0.03,2.5,,,
WSTG,"Wayside Technology Group, Inc.",Technology,Electronics & Computer Distribution,USA,80.75M,0.77,18.78,,,
WTBA,"West Bancorporation, Inc.",Financial,Banks - Regional,USA,348.68M,0.62,21,,,
WTER,The Alkaline Water Company Inc.,Consumer Defensive,Beverages - Non-Alcoholic,USA,91.23M,0.07,1.24,,,
WTFC,Wintrust Financial Corporation,Financial,Banks - Regional,USA,3.82B,2.43,65.88,,,
WTRE,Watford Holdings Ltd.,Financial,Insurance - Diversified,Bermuda,691.18M,0.15,34.75,,,
WTRH,Waitr Holdings Inc.,Technology,Software - Application,USA,398.43M,0.23,3.38,,,
WVE,Wave Life Sciences Ltd.,Healthcare,Biotechnology,Singapore,477.76M,0.62,9.97,,,
WVFC,WVS Financial Corp.,Financial,Banks - Regional,USA,28.04M,0.31,14.99,,,
WVVI,"Willamette Valley Vineyards, Inc.",Consumer Defensive,Beverages - Wineries & Distilleries,USA,33.19M,0.13,6.7,,,
WW,"WW International, Inc.",Consumer Cyclical,Personal Services,USA,1.73B,1.54,24.35,,,
WWD,"Woodward, Inc.",Industrials,Aerospace & Defense,USA,7.87B,3.49,122.02,,,
WWR,"Westwater Resources, Inc.",Basic Materials,Other Industrial Metals & Mining,USA,124.63M,0.74,6.58,,,
WYNN,"Wynn Resorts, Limited",Consumer Cyclical,Resorts & Casinos,USA,11.89B,4.06,107.45,,,
XAIR,"Beyond Air, Inc.",Healthcare,Medical Devices,USA,113.97M,0.35,6.29,,,
XBIO,"Xenetic Biosciences, Inc.",Healthcare,Biotechnology,USA,24.35M,0.26,2.63,,,
XBIT,XBiotech Inc.,Healthcare,Biotechnology,USA,509.04M,1.01,16.85,,,
XCUR,"Exicure, Inc.",Healthcare,Biotechnology,USA,220.00M,0.21,2.33,,,
XEL,Xcel Energy Inc.,Utilities,Utilities - Regulated Electric,USA,33.30B,1.35,64.76,,,
XELA,"Exela Technologies, Inc.",Technology,Software - Application,USA,142.56M,0.11,1.03,,,
XELB,"Xcel Brands, Inc.",Consumer Cyclical,Apparel Manufacturing,USA,26.99M,0.11,1.39,,,
XENE,Xenon Pharmaceuticals Inc.,Healthcare,Biotechnology,Canada,541.70M,0.99,15.97,,,
XENT,"Intersect ENT, Inc.",Healthcare,Medical Devices,USA,907.33M,1.35,26.6,,,
XERS,"Xeris Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,279.55M,0.43,5.34,,,
XFOR,"X4 Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,132.53M,0.51,8.49,,,
